module_group,avg_total_l2,avg_ratio,ratio_std,avg_ma_total,avg_std_total,avg_sparsity,avg_heavy_tail,stability_ratio,recommended_bits,rationale
sam_mask_decoder.iou_token.weight,0.0002527944144553065,0.00019496887521215097,0.00014634557859345278,0.00025337864718545373,0.0001679116146689712,0.9138491534829506,241.58412155164012,0.6626904695172391,32,Extreme gradient-to-weight scaling
sam_mask_decoder.mask_tokens.weight,0.00039584958860517793,0.00012952577595253412,9.343890765833157e-05,0.00039784223822747256,0.00024926796242956596,0.9614102779137915,1302.55593684737,0.6265497689238393,32,Extreme gradient-to-weight scaling
sam_mask_decoder.obj_score_token.weight,0.00016107710224905927,7.253172178598794e-05,4.3999007669461925e-05,0.0001615976357666719,9.287386012680797e-05,0.9122603003651596,499.11540964932846,0.5747228892686708,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_hypernetworks_mlps.0.layers,0.0013189195316160947,4.4033467116483145e-05,6.758180570118413e-05,0.0012585932613933312,0.001750095888385373,0.9782058261162748,4898.998998522954,1.3905174467944645,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_hypernetworks_mlps.1.layers,0.000785415943591306,2.3450847397637443e-05,3.0275758367135048e-05,0.0007885775075562626,0.0008538602876651311,0.949947577937695,7444.710133495669,1.0827854960144305,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_hypernetworks_mlps.2.layers,0.0010902294347172312,3.670832562780739e-05,3.533056533498939e-05,0.0011320079405406276,0.0010059777068990201,0.9465635808946387,10201.735657761543,0.8886666523015576,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_hypernetworks_mlps.3.layers,0.0008947833164964189,2.7978658369557645e-05,2.9782279636656472e-05,0.000895889986816426,0.0008768982481814875,0.9495405283560693,7201.516130538956,0.978801260294887,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_upscaling.0.bias,0.00021732749044768633,0.0004241093315323198,0.0002637363701565527,0.00021704703317317436,0.00012864941991496136,0.8875295796835835,24258.494067327498,0.5927260006005999,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_upscaling.0.weight,0.0029205813731570506,0.0004319724128530523,0.00025154979008201934,0.0029449746848340705,0.0016261751324162265,0.9971569358397727,5837416.107437107,0.5521864553847092,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_upscaling.1.bias,0.0004627717756232849,0.0002791680539822185,0.00018675458103549006,0.0004617084835713627,0.00029400282663784966,0.9092696744709733,277.81690906547954,0.6367715497963292,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_upscaling.1.weight,0.000576534597267591,0.00014111558737481465,8.963298840980178e-05,0.0005823294935163321,0.0003438886156316427,0.9471073903916963,155.09769343548172,0.5905395819042402,32,Extreme gradient-to-weight scaling
sam_mask_decoder.output_upscaling.3.bias,0.0014055081847879553,0.004383169903790159,0.003280304614870903,0.0014001642105939867,0.0009915934805200908,0.8499231758294602,15.695105544020617,0.708197990648133,4,Low-energy + moderate sparsity
sam_mask_decoder.output_upscaling.3.weight,0.0029849967587601304,0.0004972132524794684,0.00030744060571112316,0.002991166391608006,0.0017466815757263077,0.9912690252519437,386.52417938330973,0.5839466439001135,32,Extreme gradient-to-weight scaling
sam_mask_decoder.pred_obj_score_head.layers.0,0.0003952225620832465,3.637066393316354e-05,5.168246230261623e-05,0.0003895588720307389,0.0005226394911647512,0.9705714024026252,8455.222886297857,1.341618760831383,32,Extreme gradient-to-weight scaling
